pair_str,config,gpusim_version,jobId,1_grid_x,1_grid_y,1_grid_z,1_block_x,1_block_y,1_block_z,1_ctas/SM,1_runtime,1_instructions,1_avg_mem_lat,1_avg_core_to_l2,1_avg_l2_to_core,1_avg_mrq_latency,2_grid_x,2_grid_y,2_grid_z,2_block_x,2_block_y,2_block_z,2_ctas/SM,2_runtime,2_instructions,2_avg_mem_lat,2_avg_core_to_l2,2_avg_l2_to_core,2_avg_mrq_latency,stall_icnt_to_l2,stall_l2_to_icnt,stall_core_ldst,l1D_miss_rate,l2_miss_rate,runtime,l2_rshr_entry_fail,l2_rshr_merge_fail,dram_bw
nvd_interval-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:6:2_CTA,commit_85e27_modified_0,491631,1024,1,1,64,1,1,6,70856,97138283,186,55,9,28,1000,1,1,128,1,1,2,7922950,13474724576,283,139,11,24,7333,0,78539272,0.5036,0.6106,7934180,0,0,[0.025344 0.025362 0.025270 0.025666 0.025545 0.025678 0.025522 0.025534 0.048437 0.048430 0.049162 0.049746 0.049501 0.049559 0.048745 0.048439 0.025468 0.025669 0.025559 0.026397 0.026074 0.026127 0.025817 0.025148]
nvd_interval-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11013622_CYCLE-INTRA_0:6:4_CTA,commit_85e27_modified_0,491634,1024,1,1,64,1,1,6,89843,97138283,184,49,9,8,1000,1,1,128,1,1,4,5943139,13474724576,406,238,24,29,9760,0,59974214,0.5685,0.6694,5996970,0,83,[0.043979 0.043928 0.043644 0.043702 0.043589 0.043620 0.044222 0.044051 0.080201 0.079939 0.079793 0.079895 0.079863 0.079972 0.079645 0.079343 0.042887 0.042722 0.043106 0.043378 0.042986 0.043129 0.042867 0.042805]
nvd_interval-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10176817_CYCLE-INTRA_0:4:6_CTA,commit_85e27_modified_0,491629,1024,1,1,64,1,1,4,129341,97138283,313,172,14,181,1000,1,1,128,1,1,6,5164321,13474724576,564,380,29,35,173986,0,47527312,0.6386,0.6586,5185497,2257,269,[0.061125 0.060787 0.061378 0.061713 0.061118 0.060954 0.061644 0.060621 0.075366 0.075011 0.074636 0.074586 0.073946 0.074409 0.074739 0.074502 0.060548 0.060354 0.060513 0.060530 0.060309 0.060849 0.060389 0.060468]
nvd_blackscholes-0-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:2:1_CTA,commit_85e27_modified_0,491426,15625,1,1,128,1,1,2,382384,292000000,408,44,13,159,12,24,1,32,1,1,1,3759843,3172739184,493,110,10,196,2943917,0,38888576,0.9339,0.9648,3780257,58,0,[0.676903 0.677009 0.677086 0.677032 0.677048 0.677018 0.677034 0.677001 0.699475 0.699775 0.699552 0.699521 0.699653 0.699433 0.699477 0.699471 0.682794 0.682633 0.682811 0.682611 0.682584 0.682729 0.682810 0.682490]
nvd_blackscholes-0-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:4:1_CTA,commit_85e27_modified_0,491427,15625,1,1,128,1,1,4,261928,292000000,666,151,15,174,12,24,1,32,1,1,1,0,2647695196,688,147,10,217,37824076,0,58334590,0.9739,0.9885,5350760,29836,0,[0.744670 0.744940 0.744857 0.744931 0.744728 0.744949 0.744726 0.744889 0.757920 0.757598 0.757423 0.757663 0.757720 0.757711 0.757769 0.757803 0.748001 0.747983 0.748296 0.747972 0.748081 0.748074 0.748033 0.748053]
nvd_blackscholes-0-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:6:1_CTA,commit_85e27_modified_0,491428,15625,1,1,128,1,1,6,223161,292000000,1019,339,17,180,12,24,1,32,1,1,1,0,2391708768,813,198,11,220,80636404,0,61606888,0.9883,0.9695,5350760,124977,0,[0.771710 0.771833 0.771828 0.771874 0.771779 0.771779 0.771918 0.771645 0.780555 0.780450 0.780517 0.780402 0.780530 0.780494 0.780346 0.780367 0.774750 0.774636 0.774981 0.774881 0.774892 0.775005 0.774729 0.774733]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_87540_CYCLE-INTRA_0:3:3_CTA,commit_85e27_modified_0,940,43,43,1,16,16,1,3,34315,89989280,282,66,25,30,463,1,1,256,1,1,3,51207,126061000,321,48,17,25,3553,0,695510,0.9992,0.6461,60479,0,0,[0.414482 0.414669 0.414319 0.414109 0.414576 0.414505 0.414132 0.414505 0.404725 0.405005 0.404491 0.404351 0.404561 0.404655 0.404818 0.404911 0.413292 0.413852 0.413245 0.413572 0.413969 0.413852 0.413618 0.413688]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_120795_CYCLE-INTRA_0:6:2_CTA,commit_85e27_modified_0,935,43,43,1,16,16,1,6,24600,89989280,425,206,42,12,463,1,1,256,1,1,2,92189,126061000,382,99,22,31,2567,0,1223486,0.9983,0.4922,100603,0,0,[0.343657 0.344134 0.344359 0.343376 0.345018 0.344583 0.343447 0.343040 0.360202 0.360342 0.360539 0.360300 0.360469 0.360216 0.360595 0.360300 0.343938 0.344976 0.345664 0.345692 0.343938 0.344050 0.342885 0.343418]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_93047_CYCLE-INTRA_0:2:5_CTA,commit_85e27_modified_0,946,43,43,1,16,16,1,2,45024,89989280,258,42,17,37,463,1,1,256,1,1,5,50610,126061000,320,48,15,22,2885,0,695510,0.9994,0.6305,75471,0,0,[0.313124 0.312919 0.314022 0.313330 0.313760 0.314022 0.314078 0.314172 0.323955 0.324049 0.324311 0.324180 0.323806 0.323207 0.324180 0.324086 0.312601 0.312713 0.313461 0.313106 0.312844 0.312844 0.312339 0.312675]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_120795_CYCLE-INTRA_0:5:2_CTA,commit_85e27_modified_0,933,43,43,1,16,16,1,5,26212,89989280,361,150,32,12,463,1,1,256,1,1,2,82865,126061000,347,69,20,27,2915,0,1047494,0.9983,0.5377,87826,0,0,[0.369217 0.368751 0.370423 0.369683 0.369523 0.369667 0.367915 0.368767 0.373059 0.373059 0.373541 0.373879 0.372561 0.372480 0.372030 0.372818 0.368622 0.369748 0.369539 0.369603 0.368880 0.369201 0.367899 0.368606]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_120795_CYCLE-INTRA_0:4:2_CTA,commit_85e27_modified_0,936,43,43,1,16,16,1,4,28332,89989280,319,103,31,21,463,1,1,256,1,1,2,74847,126061000,327,53,18,25,2989,0,871502,0.9989,0.5892,74993,0,0,[0.394578 0.394861 0.395576 0.395331 0.395256 0.395444 0.395143 0.395181 0.386916 0.387387 0.387180 0.387086 0.387086 0.386992 0.386860 0.386898 0.393581 0.394390 0.394710 0.394183 0.395256 0.394465 0.394428 0.394955]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_87540_CYCLE-INTRA_0:4:3_CTA,commit_85e27_modified_0,937,43,43,1,16,16,1,4,30261,89989280,318,99,29,33,463,1,1,256,1,1,3,57450,126061000,332,56,18,28,2614,0,871502,0.9988,0.5801,74803,0,0,[0.380768 0.380296 0.380240 0.380391 0.379957 0.379409 0.380598 0.380277 0.377390 0.377390 0.377333 0.377258 0.377465 0.377295 0.376578 0.377031 0.379296 0.379107 0.379881 0.379485 0.379541 0.380089 0.379673 0.380070]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_87540_CYCLE-INTRA_0:2:3_CTA,commit_85e27_modified_0,944,43,43,1,16,16,1,2,43679,89989280,259,46,18,33,463,1,1,256,1,1,3,46021,126061000,305,36,15,22,3932,0,695510,0.9994,0.6426,74126,0,0,[0.330134 0.330077 0.329277 0.329448 0.329162 0.329315 0.330096 0.329658 0.328058 0.328096 0.328896 0.329220 0.328610 0.328953 0.328477 0.328591 0.329696 0.329239 0.328953 0.328572 0.329124 0.329277 0.329391 0.329220]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_90820_CYCLE-INTRA_0:2:4_CTA,commit_85e27_modified_0,945,43,43,1,16,16,1,2,43864,89989280,255,43,18,35,463,1,1,256,1,1,4,48977,126061000,313,42,15,23,3665,0,695510,0.9994,0.6367,74399,0,0,[0.325851 0.325680 0.325851 0.326078 0.325775 0.325585 0.325889 0.325680 0.328678 0.328906 0.329001 0.328583 0.328412 0.328507 0.328564 0.328355 0.325907 0.326230 0.325395 0.325130 0.325566 0.325509 0.325092 0.324693]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_90820_CYCLE-INTRA_0:4:4_CTA,commit_85e27_modified_0,938,43,43,1,16,16,1,4,33170,89989280,326,99,31,45,463,1,1,256,1,1,4,60924,126061000,334,58,19,27,2882,0,871502,0.9985,0.5718,75669,0,0,[0.365436 0.365417 0.364727 0.364951 0.365734 0.365119 0.365249 0.364298 0.371220 0.371164 0.371369 0.372283 0.371873 0.372712 0.372003 0.371574 0.364540 0.363197 0.364111 0.364708 0.364932 0.364671 0.363477 0.363943]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_120795_CYCLE-INTRA_0:3:2_CTA,commit_85e27_modified_0,939,43,43,1,16,16,1,3,31642,89989280,280,69,25,17,463,1,1,256,1,1,2,67291,126061000,316,45,17,24,3360,0,871502,0.9987,0.5876,82501,0,0,[0.355539 0.355231 0.355265 0.354786 0.355385 0.355967 0.355591 0.355727 0.346572 0.346453 0.346453 0.346572 0.346538 0.346487 0.346470 0.346572 0.354906 0.355111 0.354358 0.354187 0.354666 0.354564 0.354187 0.354752]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_87540_CYCLE-INTRA_0:5:3_CTA,commit_85e27_modified_0,934,43,43,1,16,16,1,5,28264,89989280,369,146,40,25,463,1,1,256,1,1,3,63382,126061000,361,80,22,29,2426,0,871502,0.9981,0.5915,71016,0,0,[0.415104 0.414866 0.414230 0.414568 0.414071 0.414150 0.414767 0.414568 0.401447 0.402004 0.401567 0.401606 0.401626 0.401547 0.402083 0.401606 0.414270 0.414508 0.414389 0.414250 0.414170 0.414250 0.414488 0.414747]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_74337_CYCLE-INTRA_0:2:6_CTA,commit_85e27_modified_0,947,43,43,1,16,16,1,2,57216,89989280,273,43,16,77,463,1,1,256,1,1,6,33374,126061000,332,55,14,26,4581,0,817596,0.9994,0.7791,62136,0,0,[0.585123 0.585259 0.584895 0.585077 0.585532 0.585691 0.585691 0.586009 0.585168 0.584986 0.584873 0.585009 0.585350 0.585736 0.585486 0.585373 0.585827 0.585668 0.585986 0.586122 0.585918 0.585941 0.585395 0.585759]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_93047_CYCLE-INTRA_0:3:5_CTA,commit_85e27_modified_0,942,43,43,1,16,16,1,3,38218,89989280,281,63,23,41,463,1,1,256,1,1,5,55629,126061000,325,50,17,25,3793,0,695510,0.9988,0.6385,61674,0,0,[0.395046 0.394909 0.395367 0.395138 0.394016 0.394177 0.394383 0.393787 0.397976 0.397862 0.397587 0.397358 0.397679 0.397633 0.397839 0.397679 0.394154 0.394428 0.393536 0.393444 0.392712 0.393513 0.392735 0.392391]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_90820_CYCLE-INTRA_0:3:4_CTA,commit_85e27_modified_0,941,43,43,1,16,16,1,3,35919,89989280,283,67,24,34,463,1,1,256,1,1,4,54879,126061000,321,49,17,24,3246,0,695510,0.9990,0.6451,61014,0,0,[0.408973 0.408580 0.409228 0.409505 0.408904 0.409043 0.409505 0.409991 0.403281 0.403142 0.402888 0.403165 0.403489 0.403235 0.402772 0.402772 0.409112 0.408834 0.408672 0.409019 0.409181 0.409459 0.408881 0.408996]
rod_hotspot-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_120795_CYCLE-INTRA_0:2:2_CTA,commit_85e27_modified_0,943,43,43,1,16,16,1,2,40666,89989280,256,44,19,24,463,1,1,256,1,1,2,60649,126061000,302,34,14,22,3533,0,695510,0.9990,0.6476,72644,0,0,[0.346626 0.346685 0.346335 0.346374 0.346451 0.346199 0.345752 0.345810 0.338950 0.339261 0.339047 0.339028 0.339630 0.339455 0.338561 0.338969 0.346102 0.346276 0.345674 0.345577 0.346102 0.345965 0.346063 0.346393]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:4_CTA,commit_85e27_modified_0,483197,16,8,1,64,1,1,1,105084,36372480,473,180,58,88,1147,1,1,128,1,1,4,109371,52720795,456,84,41,58,728948,0,3631883,0.7000,0.5294,166137,98,1598722,[0.411268 0.410834 0.411999 0.411217 0.411854 0.411718 0.411489 0.411387 0.414658 0.414624 0.415270 0.415287 0.414803 0.414590 0.415644 0.415440 0.412092 0.412024 0.411497 0.411344 0.411191 0.410962 0.411846 0.411208]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:8_CTA,commit_85e27_modified_0,483201,16,8,1,64,1,1,1,124288,36372480,612,264,104,122,1147,1,1,128,1,1,8,80615,52720795,628,137,104,80,1076757,0,5504346,0.5937,0.7245,170964,1115,674955,[0.719073 0.719040 0.719345 0.719188 0.718742 0.717975 0.719172 0.719288 0.721930 0.722013 0.722136 0.722335 0.721707 0.721748 0.722037 0.722145 0.718181 0.718057 0.719164 0.718478 0.718239 0.718718 0.719510 0.719197]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_171995_CYCLE-INTRA_0:2:8_CTA,commit_85e27_modified_0,483200,16,8,1,64,1,1,2,82255,36372480,671,329,180,66,1147,1,1,128,1,1,8,85675,52720795,667,180,131,74,412596,0,3832380,0.6898,0.5554,119446,49,685043,[0.541362 0.540026 0.542414 0.542355 0.542142 0.541066 0.540558 0.542449 0.549233 0.551255 0.551751 0.551231 0.551633 0.551786 0.551751 0.551739 0.541125 0.540936 0.541362 0.542497 0.541055 0.540664 0.541811 0.541315]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_199252_CYCLE-INTRA_0:2:4_CTA,commit_85e27_modified_0,483194,16,8,1,64,1,1,2,68359,36372480,516,241,99,77,1147,1,1,128,1,1,4,118880,52720795,505,125,59,57,798616,0,4345531,0.7257,0.4967,152591,0,1284307,[0.464977 0.464884 0.464940 0.464653 0.465495 0.466022 0.464967 0.464893 0.472924 0.473414 0.474284 0.474377 0.473988 0.474173 0.473822 0.473266 0.466309 0.466318 0.466142 0.466364 0.466105 0.465652 0.465930 0.465189]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_324712_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,483196,16,8,1,64,1,1,1,90758,36372480,403,138,58,48,1147,1,1,128,1,1,2,180510,52720795,395,58,40,41,731938,0,4163344,0.7460,0.4709,225184,0,1929907,[0.342773 0.342742 0.342641 0.342622 0.342698 0.342936 0.342735 0.342798 0.340315 0.340629 0.341224 0.340967 0.340829 0.340660 0.340817 0.341018 0.342836 0.343030 0.342836 0.342829 0.343030 0.343751 0.343626 0.342923]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:6_CTA,commit_85e27_modified_0,483199,16,8,1,64,1,1,1,118526,36372480,527,218,84,108,1147,1,1,128,1,1,6,88461,52720795,521,103,67,72,628035,0,5245524,0.5930,0.7273,171414,212,693417,[0.719580 0.719350 0.720173 0.719424 0.720231 0.718971 0.719803 0.719959 0.722381 0.721244 0.722306 0.722875 0.722529 0.721417 0.721788 0.722315 0.719333 0.719218 0.719152 0.720239 0.719671 0.719308 0.720025 0.720453]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:10_CTA,commit_85e27_modified_0,483202,16,8,1,64,1,1,1,127048,36372480,676,300,92,122,1147,1,1,128,1,1,10,84319,52720795,722,221,94,77,1671688,0,5769616,0.5954,0.7217,176106,3409,986410,[0.698289 0.698033 0.698834 0.699612 0.698923 0.698418 0.698490 0.699155 0.700237 0.700983 0.701063 0.700662 0.700726 0.700606 0.700879 0.700887 0.697864 0.698578 0.699115 0.698562 0.698682 0.698450 0.699516 0.698947]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_324712_CYCLE-INTRA_0:2:2_CTA,commit_85e27_modified_0,483195,16,8,1,64,1,1,2,60340,36372480,440,175,88,30,1147,1,1,128,1,1,2,207286,52720795,456,93,57,43,1401092,0,5618438,0.7680,0.4230,225641,0,2526096,[0.377234 0.377441 0.376634 0.376540 0.376809 0.377103 0.376621 0.376928 0.370527 0.371128 0.370677 0.370296 0.370821 0.370796 0.370915 0.371040 0.377209 0.377597 0.376678 0.376684 0.377579 0.377610 0.376878 0.376728]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:12_CTA,commit_85e27_modified_0,483203,16,8,1,64,1,1,1,122470,36372480,686,303,110,138,1147,1,1,128,1,1,12,87703,52720795,815,269,109,80,1851896,0,6010000,0.5956,0.7220,178105,1725,632938,[0.690386 0.690100 0.690861 0.690663 0.690941 0.690330 0.690885 0.690735 0.692597 0.692819 0.693770 0.693675 0.693358 0.692256 0.693461 0.693311 0.689982 0.690513 0.691091 0.691012 0.690497 0.690172 0.691448 0.691163]
cut_wmma-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_172820_CYCLE-INTRA_0:2:6_CTA,commit_85e27_modified_0,483198,16,8,1,64,1,1,2,79290,36372480,604,295,144,97,1147,1,1,128,1,1,6,95903,52720795,565,138,85,71,395568,0,3697903,0.6806,0.5576,119060,143,740760,[0.559205 0.559027 0.558814 0.558577 0.559075 0.558150 0.558778 0.559383 0.560391 0.559169 0.559466 0.560415 0.559774 0.559584 0.560391 0.560094 0.558980 0.559822 0.558944 0.559786 0.559442 0.559478 0.559834 0.559241]
nvd_fdtd3d-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:1_CTA,commit_85e27_modified_0,491474,12,24,1,32,16,1,1,2158103,3172739184,319,90,12,69,11,11,1,8,2,8,1,866363,469895962,210,31,15,58,20762,0,17622995,0.8688,0.8133,3205723,0,23755,[0.316064 0.316216 0.316259 0.316086 0.316244 0.316258 0.316253 0.316181 0.304716 0.304901 0.304654 0.304720 0.304552 0.305043 0.304708 0.304561 0.288279 0.288529 0.288363 0.288198 0.288225 0.288255 0.288442 0.288409]
nvd_fdtd3d-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,491473,12,24,1,32,16,1,1,2143711,3172739184,317,90,12,65,11,11,1,8,2,8,2,658296,469895962,203,34,18,52,20037,0,17561920,0.8690,0.8047,2466971,0,25135,[0.405677 0.405836 0.405741 0.405626 0.405560 0.405908 0.405960 0.405604 0.392199 0.392604 0.392345 0.392520 0.392161 0.392750 0.392464 0.391828 0.370417 0.370837 0.370912 0.370663 0.370667 0.370845 0.370817 0.370611]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3707160_CYCLE-INTRA_0:6:8_CTA,commit_85e27_modified_0,485914,1024,1,1,128,1,1,6,1939215,6133492736,247,217,9,70,8,128,1,32,4,1,8,380225,644994210,486,108,15,189,8340403,0,23331553,0.9985,0.7682,2246337,6537,0,[0.670233 0.671108 0.667673 0.667814 0.666374 0.666471 0.667559 0.668004 0.677268 0.677116 0.673993 0.674475 0.672921 0.672924 0.673786 0.674372 0.669397 0.669604 0.666834 0.667258 0.665492 0.666423 0.666939 0.666978]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4453612_CYCLE-INTRA_0:4:2_CTA,commit_85e27_modified_0,485898,1024,1,1,128,1,1,4,2063560,6133492736,233,55,8,45,8,128,1,32,4,1,2,495083,644994210,224,19,8,52,11727,0,19409928,0.9988,0.7485,2411018,0,0,[0.506719 0.506700 0.506709 0.506709 0.506700 0.506707 0.506695 0.506700 0.506723 0.506702 0.506714 0.506709 0.506695 0.506695 0.506693 0.506700 0.506824 0.506817 0.506817 0.506812 0.506812 0.506815 0.506810 0.506806]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3707160_CYCLE-INTRA_0:6:2_CTA,commit_85e27_modified_0,485899,1024,1,1,128,1,1,6,1791061,6133492736,211,50,7,30,8,128,1,32,4,1,2,528235,644994210,222,18,8,47,11815,0,15649405,0.9987,0.7485,2005774,0,0,[0.486872 0.486881 0.486879 0.486870 0.486873 0.486879 0.486897 0.486884 0.486844 0.486851 0.486841 0.486845 0.486845 0.486842 0.486851 0.486850 0.486958 0.486954 0.486943 0.486944 0.486946 0.486958 0.486958 0.486953]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3707160_CYCLE-INTRA_0:6:4_CTA,commit_85e27_modified_0,485905,1024,1,1,128,1,1,6,1831304,6133492736,226,73,7,54,8,128,1,32,4,1,4,395525,644994210,277,24,10,142,39441,0,19491789,0.9989,0.7460,1932439,0,0,[0.629860 0.629865 0.629844 0.629866 0.629889 0.629882 0.629877 0.629831 0.630587 0.630744 0.630613 0.630661 0.630542 0.630484 0.630646 0.630647 0.629723 0.629731 0.629781 0.629795 0.629870 0.629907 0.629832 0.629751]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3483527_CYCLE-INTRA_0:12:2_CTA,commit_85e27_modified_0,485902,1024,1,1,128,1,1,12,1608231,6133492736,203,49,7,14,8,128,1,32,4,1,2,594747,644994210,219,17,7,41,10132,0,12059810,0.9987,0.7496,1760299,0,0,[0.416319 0.416295 0.416298 0.416309 0.416290 0.416303 0.416289 0.416308 0.416226 0.416242 0.416219 0.416231 0.416212 0.416220 0.416203 0.416187 0.416392 0.416386 0.416374 0.416374 0.416394 0.416382 0.416373 0.416356]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4453612_CYCLE-INTRA_0:4:10_CTA,commit_85e27_modified_0,485916,1024,1,1,128,1,1,4,2146541,6133492736,395,347,11,139,8,128,1,32,4,1,10,419119,644994210,671,234,17,178,15565604,0,23295503,0.9982,0.8006,2515207,42014,0,[0.625555 0.624345 0.619798 0.619873 0.617836 0.617662 0.622167 0.622914 0.632215 0.632909 0.628166 0.627707 0.626013 0.626950 0.630359 0.629780 0.623863 0.623444 0.618533 0.617944 0.616668 0.615860 0.621582 0.620997]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4453612_CYCLE-INTRA_0:4:12_CTA,commit_85e27_modified_0,485918,1024,1,1,128,1,1,4,2062292,6133492736,476,397,8,167,8,128,1,32,4,1,12,447459,644994210,1047,493,14,206,22918035,0,19442857,0.9994,0.8282,2213151,79951,0,[0.603856 0.603401 0.604489 0.605094 0.617477 0.616619 0.612348 0.611478 0.612127 0.612927 0.613536 0.613446 0.622676 0.622919 0.618680 0.619715 0.602822 0.602152 0.603766 0.603211 0.615243 0.615405 0.611189 0.610374]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3489885_CYCLE-INTRA_0:8:6_CTA,commit_85e27_modified_0,485911,1024,1,1,128,1,1,8,1547632,6133492736,302,118,9,108,8,128,1,32,4,1,6,430975,644994210,443,61,13,168,3248329,0,15720761,0.9990,0.7516,1559450,0,0,[0.628523 0.628354 0.628281 0.628252 0.628035 0.628261 0.628294 0.628312 0.631443 0.631593 0.630888 0.631232 0.630754 0.630470 0.631101 0.631076 0.628072 0.627942 0.627839 0.627708 0.627860 0.627868 0.627989 0.627848]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3489885_CYCLE-INTRA_0:8:2_CTA,commit_85e27_modified_0,485900,1024,1,1,128,1,1,8,1458146,6133492736,210,54,7,27,8,128,1,32,4,1,2,555881,644994210,221,18,8,47,11386,0,11884462,0.9987,0.7482,1587608,0,0,[0.460680 0.460693 0.460679 0.460674 0.460673 0.460662 0.460676 0.460680 0.460698 0.460705 0.460701 0.460698 0.460691 0.460676 0.460701 0.460694 0.460794 0.460794 0.460794 0.460783 0.460790 0.460772 0.460790 0.460779]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4453612_CYCLE-INTRA_0:4:8_CTA,commit_85e27_modified_0,485913,1024,1,1,128,1,1,4,2154145,6133492736,371,217,9,141,8,128,1,32,4,1,8,365500,644994210,500,99,15,199,9265543,0,23252464,0.9985,0.7664,2212189,15650,0,[0.678349 0.678538 0.678473 0.678400 0.676218 0.675952 0.674421 0.674125 0.684330 0.685394 0.685749 0.685192 0.682007 0.682834 0.681237 0.680695 0.677132 0.677210 0.677060 0.677716 0.674691 0.675365 0.673836 0.673833]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3489885_CYCLE-INTRA_0:8:8_CTA,commit_85e27_modified_0,485915,1024,1,1,128,1,1,8,1646076,6133492736,307,189,8,135,8,128,1,32,4,1,8,383302,644994210,471,104,15,187,7146414,0,19575641,0.9988,0.7661,1866346,2884,0,[0.670601 0.670855 0.667261 0.666826 0.668537 0.668533 0.667025 0.666836 0.677842 0.677499 0.673484 0.673701 0.674943 0.675023 0.672665 0.673630 0.669494 0.669125 0.666753 0.666092 0.668017 0.667977 0.666115 0.665965]
nvd_binomial-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3483527_CYCLE-INTRA_0:12:4_CTA,commit_85e27_modified_0,485908,1024,1,1,128,1,1,12,1692022,6133492736,205,59,7,40,8,128,1,32,4,1,4,411369,644994210,254,23,10,107,30298,0,19754645,0.9984,0.7470,2046260,0,0,[0.595530 0.595397 0.595474 0.595477 0.595412 0.595507 0.595489 0.595451 0.596090 0.596155 0.596144 0.596060 0.596137 0.596055 0.596034 0.596114 0.595203 0.595208 0.595192 0.595172 0.595143 0.595152 0.595161 0.595283]
