pair_str,config,gpusim_version,jobId,1_grid_x,1_grid_y,1_grid_z,1_block_x,1_block_y,1_block_z,1_ctas/SM,1_runtime,1_instructions,1_avg_mem_lat,1_avg_core_to_l2,1_avg_l2_to_core,1_avg_mrq_latency,2_grid_x,2_grid_y,2_grid_z,2_block_x,2_block_y,2_block_z,2_ctas/SM,2_runtime,2_instructions,2_avg_mem_lat,2_avg_core_to_l2,2_avg_l2_to_core,2_avg_mrq_latency,stall_icnt_to_l2,stall_l2_to_icnt,stall_core_ldst,l1D_miss_rate,l2_miss_rate,runtime,l2_rshr_entry_fail,l2_rshr_merge_fail,dram_bw
nvd_interval-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_233115_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,159,1024,1,1,64,1,1,0,79615,97138283,355,125,25,529,1147,1,1,128,1,1,0,87229,52720795,760,212,28,106,631530,0,3042451,0.4920,0.8776,150342,61,11190,[0.423046 0.421797 0.422764 0.422079 0.422586 0.422041 0.422342 0.422013 0.424708 0.423149 0.423872 0.423224 0.424661 0.422914 0.424210 0.423252 0.422680 0.422144 0.423036 0.421881 0.423609 0.422069 0.423309 0.421778]
nvd_interval-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_186492_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639825,1024,1,1,64,1,1,0,77451,97138283,325,110,40,473,1147,1,1,128,1,1,0,89704,52720795,745,225,46,102,314151,0,3118697,0.4969,0.8784,142706,0,8231,[0.450313 0.449690 0.451312 0.450016 0.450649 0.450442 0.450333 0.449611 0.454706 0.453568 0.455101 0.453528 0.455388 0.454527 0.454221 0.452984 0.450600 0.450679 0.451075 0.449670 0.451817 0.450590 0.450333 0.449987]
nvd_interval-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_233115_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572960,1024,1,1,64,1,1,0,76990,97138283,342,113,33,503,1147,1,1,128,1,1,0,89794,52720795,742,201,34,106,486525,0,3116781,0.4943,0.8781,142881,142,11447,[0.447420 0.447845 0.447874 0.448111 0.448052 0.447854 0.447805 0.447449 0.450700 0.450611 0.449425 0.450947 0.450601 0.450957 0.450957 0.451016 0.447133 0.447864 0.447212 0.448003 0.448151 0.448131 0.446876 0.447627]
parb_cutcp-0-parb_lbm-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2032177_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572874,11,11,1,8,2,8,0,697895,469895962,1559,54,1259,182,120,150,1,120,1,1,0,843506,427778603,6235,4131,1734,193,3150657,0,8858448,0.9868,0.9872,1518663,14,31555,[0.412619 0.412627 0.412713 0.412578 0.412586 0.412765 0.412669 0.412620 0.412606 0.412755 0.412869 0.412578 0.412623 0.412815 0.412753 0.412555 0.412488 0.412659 0.412817 0.412573 0.412586 0.412745 0.412637 0.412571]
parb_cutcp-0-parb_lbm-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1625742_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,639740,11,11,1,8,2,8,0,675249,469895962,921,158,335,249,120,150,1,120,1,1,0,822327,427778603,6468,4803,854,239,23655202,0,8867912,0.9915,0.9829,1504421,63512,72570,[0.416639 0.416661 0.416673 0.416651 0.416635 0.416804 0.416777 0.416655 0.416439 0.416661 0.416544 0.416462 0.416495 0.416566 0.416633 0.416453 0.416514 0.416698 0.416715 0.416596 0.416594 0.416649 0.416690 0.416579]
parb_cutcp-0-parb_lbm-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2032177_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,146,11,11,1,8,2,8,0,664835,469895962,969,142,414,237,120,150,1,120,1,1,0,819147,427778603,5770,4136,795,237,24069732,0,8868168,0.9909,0.9835,1500139,31538,66941,[0.417737 0.417831 0.417830 0.417739 0.417692 0.417828 0.417892 0.417797 0.417619 0.417868 0.417943 0.417705 0.417733 0.417898 0.417865 0.417685 0.417671 0.417812 0.417770 0.417631 0.417700 0.417816 0.417821 0.417660]
cut_sgemm-1-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_28083760_CYCLE-INTER_0:64:16_SM,commit_7b896_modified_0,127,32,16,1,256,1,1,0,1458833,6580076544,1024,800,64,53,12,24,1,32,1,1,0,9728615,3172739184,334,85,24,42,619547,0,67960282,0.9633,0.4778,9931599,0,1011552,[0.213815 0.213823 0.213823 0.213812 0.213803 0.213806 0.213796 0.213814 0.202505 0.202482 0.202510 0.202504 0.202493 0.202542 0.202500 0.202488 0.208670 0.208658 0.208681 0.208665 0.208666 0.208644 0.208674 0.208696]
cut_sgemm-1-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_22467008_CYCLE-INTER_0:60:20_SM,commit_5c787_modified_0,639721,32,16,1,256,1,1,0,1800914,6580076544,990,766,62,52,12,24,1,32,1,1,0,7782223,3172739184,328,85,23,41,313089,0,53408645,0.9539,0.5207,8826834,0,456972,[0.214194 0.214207 0.214147 0.214186 0.214190 0.214214 0.214226 0.214146 0.202599 0.202607 0.202575 0.202529 0.202527 0.202562 0.202591 0.202559 0.208484 0.208529 0.208585 0.208541 0.208572 0.208484 0.208515 0.208590]
cut_sgemm-1-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_28083760_CYCLE-INTER_0:68:12_SM,commit_5c787_modified_0,572855,32,16,1,256,1,1,0,1458574,6580076544,1020,797,66,49,12,24,1,32,1,1,0,12808371,3172739184,330,87,25,37,768389,0,89785760,0.9720,0.4066,14160598,0,1154917,[0.175316 0.175335 0.175320 0.175348 0.175431 0.175407 0.175329 0.175307 0.168258 0.168249 0.168305 0.168302 0.168274 0.168295 0.168369 0.168406 0.171845 0.171810 0.171752 0.171755 0.171808 0.171802 0.171864 0.171862]
parb_lbm-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2032177_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572888,120,150,1,120,1,1,0,1425562,427778603,11905,10908,100,250,8,128,1,32,4,1,0,1003004,644994210,2110,1132,64,250,46605871,0,16205092,0.9982,0.9127,1634636,217679,0,[0.710300 0.711251 0.710623 0.710967 0.711193 0.711026 0.711647 0.711535 0.715749 0.715729 0.715069 0.715198 0.715552 0.715470 0.716041 0.715886 0.711313 0.710799 0.710795 0.710349 0.710758 0.711147 0.711002 0.711672]
parb_lbm-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2010900_CYCLE-INTER_0:52:28_SM,commit_5c787_modified_0,659397,120,150,1,120,1,1,0,1233528,427778603,13199,12177,119,242,8,128,1,32,4,1,0,1171770,644994210,1689,713,57,262,40040802,0,16203296,0.9979,0.8952,1735371,218427,0,[0.656446 0.656705 0.656594 0.656880 0.656734 0.656874 0.657032 0.657108 0.659946 0.659503 0.659204 0.659502 0.659529 0.660050 0.660009 0.659539 0.656214 0.656224 0.656374 0.656198 0.656530 0.656251 0.656633 0.656492]
parb_lbm-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1625742_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,639754,120,150,1,120,1,1,0,1452538,427778603,12669,11669,117,248,8,128,1,32,4,1,0,954594,644994210,1925,939,68,250,45567383,0,16204340,0.9969,0.9098,1624141,239743,0,[0.711741 0.712012 0.711483 0.711617 0.712049 0.712078 0.713364 0.712626 0.716650 0.716350 0.716682 0.715926 0.717327 0.717337 0.717139 0.718086 0.711989 0.710531 0.711343 0.711794 0.712101 0.712062 0.712566 0.712400]
parb_lbm-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2032177_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,160,120,150,1,120,1,1,0,1470676,427778603,10277,9284,90,251,8,128,1,32,4,1,0,987373,644994210,2237,1249,64,248,46460859,0,16205332,0.9979,0.9188,1667818,228540,0,[0.702086 0.701876 0.701351 0.702102 0.701539 0.701502 0.702398 0.701776 0.705834 0.706172 0.705810 0.705868 0.705358 0.705314 0.705699 0.706039 0.701472 0.701625 0.700908 0.701981 0.701112 0.701648 0.702119 0.701815]
parb_lbm-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2010900_CYCLE-INTER_0:56:24_SM,commit_5c787_modified_0,681121,120,150,1,120,1,1,0,1258782,427778603,13619,12598,131,241,8,128,1,32,4,1,0,1113405,644994210,1509,544,57,264,39442433,0,16202400,0.9952,0.8989,1760164,255791,0,[0.649124 0.649328 0.647382 0.647264 0.647430 0.647234 0.647721 0.647166 0.653321 0.652632 0.650578 0.651206 0.650310 0.651056 0.651629 0.650932 0.648530 0.648392 0.647361 0.647194 0.646832 0.647052 0.646817 0.647263]
cut_sgemm-1-nvd_blackscholes-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5333635_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,126,32,16,1,256,1,1,0,2608945,6580076544,1595,1039,119,177,15625,1,1,128,1,1,0,193779,292000000,1405,761,171,163,44523682,0,37960976,0.9998,0.8869,2735778,20984,1100348,[0.816398 0.816388 0.816504 0.816512 0.816534 0.816518 0.816438 0.816444 0.816503 0.816479 0.816522 0.816512 0.816483 0.816444 0.816450 0.816444 0.816405 0.816398 0.816483 0.816471 0.816493 0.816524 0.816449 0.816449]
cut_sgemm-1-nvd_blackscholes-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5333635_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572854,32,16,1,256,1,1,0,2230393,6580076544,1332,897,158,158,15625,1,1,128,1,1,0,211399,292000000,1620,1178,168,95,8144746,0,31400075,0.9983,0.8597,2285587,6896,564558,[0.784231 0.784231 0.784216 0.784218 0.784191 0.784194 0.784175 0.784134 0.784508 0.784508 0.784493 0.784495 0.784609 0.784574 0.784480 0.784468 0.783838 0.783853 0.783892 0.783902 0.783908 0.783905 0.783805 0.783800]
cut_sgemm-1-nvd_blackscholes-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4266908_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,639720,32,16,1,256,1,1,0,2950508,6580076544,1601,1051,75,175,15625,1,1,128,1,1,0,195012,292000000,1457,750,88,174,70475557,0,42335324,0.9996,0.9004,3126590,71860,1033610,[0.810160 0.810126 0.810202 0.810182 0.810187 0.810198 0.810229 0.810229 0.810243 0.810245 0.810260 0.810269 0.810292 0.810252 0.810236 0.810258 0.810229 0.810233 0.810178 0.810236 0.810251 0.810223 0.810244 0.810235]
nvd_binomial-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_6187018_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639797,1024,1,1,128,1,1,0,2947781,6133492736,196,15,7,15,512,100,1,64,1,1,0,226313,690560000,162,28,8,3,50375,0,15778215,0.8757,0.9953,3133009,0,48116,[0.325913 0.325914 0.325907 0.325910 0.325913 0.325907 0.325911 0.325899 0.325899 0.325900 0.325901 0.325897 0.325953 0.325953 0.325949 0.325949 0.325953 0.325953 0.325951 0.325953 0.325949 0.325949 0.325949 0.325947]
nvd_binomial-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_7733772_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,130,1024,1,1,128,1,1,0,4023097,6133492736,199,12,7,23,512,100,1,64,1,1,0,191441,690560000,191,54,9,8,81473,0,24493605,0.8808,0.9952,4111528,0,70792,[0.391440 0.391432 0.391436 0.391432 0.391442 0.391438 0.391449 0.391440 0.391429 0.391440 0.391436 0.391436 0.391497 0.391491 0.391499 0.391490 0.391497 0.391490 0.391486 0.391502 0.391487 0.391501 0.391494 0.391489]
nvd_binomial-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_7733772_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572931,1024,1,1,128,1,1,0,2947473,6133492736,197,12,7,20,512,100,1,64,1,1,0,206452,690560000,166,32,8,3,64163,0,16867921,0.8758,0.9951,3054651,0,56093,[0.358346 0.358346 0.358342 0.358343 0.358344 0.358346 0.358354 0.358334 0.358336 0.358336 0.358340 0.358336 0.358394 0.358396 0.358392 0.358392 0.358394 0.358395 0.358395 0.358395 0.358392 0.358390 0.358392 0.358389]
parb_cutcp-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1612755_CYCLE-INTER_0:20:60_SM,commit_5c787_modified_0,572875,11,11,1,8,2,8,0,648775,469895962,357,85,27,117,1147,1,1,128,1,1,0,75802,52720795,762,292,32,77,8079375,0,22985076,0.5309,0.8624,719480,260,184357,[0.719933 0.719982 0.720200 0.720276 0.720617 0.719868 0.720857 0.720460 0.721498 0.722058 0.722179 0.720869 0.720988 0.721463 0.722737 0.721604 0.720296 0.720358 0.720598 0.719609 0.720535 0.720439 0.721202 0.720170]
parb_cutcp-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1612755_CYCLE-INTER_0:16:64_SM,commit_7b896_modified_0,147,11,11,1,8,2,8,0,659408,469895962,391,96,25,122,1147,1,1,128,1,1,0,75153,52720795,767,275,30,79,8419434,0,23563187,0.5323,0.8605,717777,940,195754,[0.721762 0.722000 0.722207 0.721888 0.722132 0.721776 0.722885 0.721926 0.723855 0.724282 0.724065 0.723639 0.722710 0.723721 0.724463 0.723377 0.722051 0.721833 0.722671 0.721353 0.722112 0.722272 0.723291 0.722266]
parb_cutcp-0-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1290204_CYCLE-INTER_0:24:56_SM,commit_5c787_modified_0,639741,11,11,1,8,2,8,0,647186,469895962,337,76,28,119,1147,1,1,128,1,1,0,76833,52720795,769,315,32,73,7531239,0,22354269,0.5321,0.8607,712092,265,171774,[0.726605 0.727630 0.727810 0.727886 0.728086 0.728078 0.728312 0.727725 0.728821 0.729571 0.729194 0.728445 0.728700 0.729271 0.730136 0.729353 0.727703 0.727132 0.727727 0.727158 0.728066 0.727434 0.728605 0.727420]
rod_heartwall-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_124796_CYCLE-INTER_0:20:60_SM,commit_5c787_modified_0,639770,51,1,1,256,1,1,0,15360,4044300,307,60,57,83,8,128,1,64,4,1,0,68563,83099648,754,235,44,147,625158,0,1779825,0.5564,0.8047,69834,402,2836,[0.651195 0.646363 0.649234 0.648809 0.650204 0.648304 0.651033 0.646525 0.651134 0.650710 0.651417 0.652468 0.652873 0.646161 0.658432 0.649396 0.645211 0.646767 0.642057 0.643351 0.648102 0.645009 0.641895 0.644402]
rod_heartwall-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_155995_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,572904,51,1,1,256,1,1,0,13699,4044300,264,42,47,45,8,128,1,64,4,1,0,67100,83099648,633,260,52,123,97685,0,1753451,0.5515,0.8019,67994,0,2052,[0.652091 0.651343 0.651364 0.651821 0.648561 0.649641 0.647378 0.645135 0.646879 0.641066 0.641647 0.638989 0.645031 0.638096 0.647295 0.642166 0.649579 0.647025 0.652153 0.649786 0.652153 0.648665 0.649703 0.646215]
rod_heartwall-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_155995_CYCLE-INTER_0:24:56_SM,commit_7b896_modified_0,103,51,1,1,256,1,1,0,13106,4044300,255,66,52,82,8,128,1,64,4,1,0,66741,83099648,682,257,49,132,267002,0,1778339,0.5654,0.7882,72047,0,1162,[0.622715 0.620912 0.624576 0.621931 0.621715 0.619129 0.621480 0.619148 0.619070 0.621206 0.623165 0.620834 0.621637 0.617483 0.622009 0.621813 0.620540 0.619599 0.620461 0.617385 0.622538 0.624028 0.619246 0.618502]
nvd_binomial-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_6382150_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,123,1024,1,1,128,1,1,0,2954401,6133492736,232,31,39,68,8,128,1,64,4,1,0,77867,83099648,586,285,59,90,13593,0,59020957,0.5556,0.8126,2976281,0,0,[0.606847 0.606862 0.606830 0.606828 0.606813 0.606839 0.606877 0.606826 0.606611 0.606612 0.606606 0.606623 0.606625 0.606626 0.606634 0.606610 0.606196 0.606199 0.606208 0.606201 0.606192 0.606205 0.606197 0.606210]
nvd_binomial-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_6382150_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572924,1024,1,1,128,1,1,0,2952936,6133492736,209,34,22,41,8,128,1,64,4,1,0,82144,83099648,554,274,53,62,11808,0,55962375,0.5562,0.8129,2966977,0,0,[0.577439 0.577412 0.577433 0.577422 0.577434 0.577417 0.577442 0.577411 0.577185 0.577184 0.577162 0.577157 0.577171 0.577146 0.577154 0.577183 0.577443 0.577433 0.577422 0.577443 0.577433 0.577414 0.577420 0.577403]
nvd_binomial-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3475715_CYCLE-INTER_0:32:48_SM,commit_5c787_modified_0,659419,1024,1,1,128,1,1,0,0,5994333994,238,40,27,72,8,128,1,64,4,1,0,67567,83099648,597,220,51,127,7526771,0,80009579,0.5463,0.8113,3475715,0,0,[0.705777 0.705777 0.705787 0.705797 0.705776 0.705808 0.705805 0.705768 0.705881 0.705881 0.705882 0.705889 0.705874 0.705882 0.705891 0.705882 0.706183 0.706196 0.706195 0.706196 0.706179 0.706186 0.706213 0.706192]
nvd_binomial-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5105720_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,639790,1024,1,1,128,1,1,0,2958065,6133492736,235,43,32,108,8,128,1,64,4,1,0,69449,83099648,605,260,64,121,282940,0,68048046,0.5518,0.8115,3024195,0,0,[0.688681 0.688701 0.688684 0.688695 0.688708 0.688705 0.688720 0.688699 0.688488 0.688487 0.688504 0.688509 0.688501 0.688484 0.688509 0.688489 0.688865 0.688886 0.688878 0.688873 0.688881 0.688854 0.688874 0.688861]
parb_spmv-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_233115_CYCLE-INTER_0:48:32_SM,commit_7b896_modified_0,97,1147,1,1,128,1,1,0,89667,52720795,765,228,26,98,43,43,1,16,1,1,0,46209,89989280,558,182,41,192,649728,0,3032977,0.6384,0.7315,123889,12,5681,[0.578321 0.578504 0.577740 0.578150 0.578082 0.578025 0.576612 0.577911 0.581216 0.581273 0.581523 0.580589 0.580942 0.581387 0.580805 0.580566 0.578150 0.578173 0.577615 0.576817 0.577888 0.577740 0.577512 0.578469]
parb_spmv-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_186317_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,659406,1147,1,1,128,1,1,0,99759,52720795,750,271,35,94,43,43,1,16,1,1,0,36939,89989280,499,216,45,122,333241,0,2914194,0.6382,0.7410,104706,0,4206,[0.697534 0.696226 0.696105 0.696617 0.696590 0.696415 0.695902 0.696415 0.699368 0.699988 0.700770 0.699246 0.698977 0.698963 0.699017 0.699192 0.696644 0.697359 0.696995 0.697143 0.696833 0.697278 0.697682 0.696792]
parb_spmv-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_233115_CYCLE-INTER_0:52:28_SM,commit_5c787_modified_0,572898,1147,1,1,128,1,1,0,89488,52720795,784,240,27,95,43,43,1,16,1,1,0,52867,89989280,623,194,34,230,761271,0,2803499,0.6090,0.7698,97387,245,7011,[0.692528 0.691760 0.693094 0.693471 0.693355 0.691862 0.691267 0.691731 0.694558 0.695660 0.694370 0.693935 0.694428 0.693398 0.693935 0.693804 0.693079 0.692717 0.692659 0.692369 0.692833 0.692731 0.692978 0.692412]
parb_spmv-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_186492_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,639764,1147,1,1,128,1,1,0,93115,52720795,774,244,31,98,43,43,1,16,1,1,0,40989,89989280,524,199,46,146,573833,0,2944705,0.6387,0.7374,114026,323,5850,[0.634831 0.633853 0.634187 0.635103 0.635264 0.634979 0.633469 0.634484 0.638260 0.638322 0.638037 0.637765 0.637034 0.636440 0.637381 0.637827 0.635351 0.634868 0.634806 0.635326 0.634992 0.634967 0.635091 0.634818]
nvd_sobol-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_560502_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,175,512,100,1,64,1,1,0,226310,690560000,174,34,14,37,43,43,1,16,1,1,0,33955,89989280,372,197,15,40,15062,0,2569464,0.9525,0.6662,245328,0,11786,[0.429558 0.429736 0.429598 0.429690 0.429506 0.429564 0.429564 0.429558 0.412766 0.412691 0.412599 0.412593 0.412150 0.412501 0.412075 0.412415 0.429431 0.429489 0.429546 0.429472 0.429080 0.428959 0.428977 0.429103]
nvd_sobol-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_560502_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572973,512,100,1,64,1,1,0,206567,690560000,172,33,13,35,43,43,1,16,1,1,0,37483,89989280,365,183,15,47,16732,0,2393216,0.9514,0.7050,236335,0,12216,[0.430348 0.430026 0.429972 0.430109 0.430396 0.430330 0.430414 0.430211 0.423007 0.422947 0.422702 0.422780 0.422863 0.422624 0.422630 0.422499 0.430270 0.430276 0.430151 0.430103 0.429936 0.429858 0.429948 0.429775]
nvd_sobol-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_448402_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,639838,512,100,1,64,1,1,0,250730,690560000,167,28,13,35,43,43,1,16,1,1,0,31404,89989280,363,196,13,25,14186,0,2745200,0.9502,0.6509,253972,0,12712,[0.438284 0.438262 0.438234 0.438167 0.438256 0.438401 0.438179 0.438151 0.416683 0.416566 0.416622 0.416555 0.416377 0.416416 0.416166 0.416160 0.438134 0.438078 0.438234 0.438078 0.437745 0.437984 0.437706 0.437700]
parb_cutcp-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1593710_CYCLE-INTER_0:24:56_SM,commit_7b896_modified_0,150,11,11,1,8,2,8,0,652047,469895962,399,79,40,149,8,128,1,64,4,1,0,66075,83099648,683,243,41,135,7392399,0,16735798,0.5450,0.8046,707547,41,21265,[0.717035 0.716502 0.716736 0.716868 0.716582 0.716854 0.717043 0.716768 0.716969 0.717550 0.717039 0.717151 0.717029 0.717195 0.717349 0.717019 0.716566 0.716911 0.717127 0.716564 0.716786 0.716826 0.716999 0.716728]
parb_cutcp-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1274968_CYCLE-INTER_0:32:48_SM,commit_5c787_modified_0,639744,11,11,1,8,2,8,0,639453,469895962,305,42,42,138,8,128,1,64,4,1,0,69709,83099648,605,230,47,128,1274921,0,15238634,0.5472,0.8042,656084,0,11445,[0.702586 0.702332 0.702532 0.702233 0.702169 0.702371 0.702526 0.702326 0.701495 0.702268 0.702642 0.702016 0.701854 0.702201 0.701891 0.701508 0.702339 0.702685 0.702547 0.702418 0.702212 0.702534 0.702717 0.702360]
parb_cutcp-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1593710_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,572878,11,11,1,8,2,8,0,643041,469895962,343,57,42,143,8,128,1,64,4,1,0,66802,83099648,635,232,40,127,4104072,0,16736710,0.5464,0.8034,703394,0,12622,[0.720763 0.720769 0.720788 0.720621 0.720364 0.720788 0.720946 0.720506 0.720563 0.720956 0.721253 0.720506 0.720426 0.720765 0.720880 0.720426 0.720946 0.721014 0.721119 0.721028 0.720717 0.721359 0.721358 0.720806]
nvd_fdtd3d-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_12657762_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572946,12,24,1,32,16,1,0,8427888,3172739184,591,106,17,248,8,128,1,32,4,1,0,504148,644994210,775,387,25,192,33075517,0,78584004,0.9687,0.8322,8580321,222851,0,[0.627968 0.627968 0.625273 0.625284 0.623681 0.623602 0.623121 0.623255 0.639483 0.639571 0.637314 0.636811 0.635871 0.635704 0.635435 0.635324 0.618344 0.619110 0.616328 0.616166 0.615049 0.615038 0.614836 0.614852]
nvd_fdtd3d-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10126210_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,639812,12,24,1,32,16,1,0,7454572,3172739184,566,104,19,223,8,128,1,32,4,1,0,526648,644994210,926,552,28,184,23009082,0,70888804,0.9636,0.8354,7601640,83008,0,[0.635333 0.635209 0.638775 0.638834 0.634103 0.634085 0.633867 0.633940 0.647338 0.647060 0.650059 0.650289 0.646321 0.646265 0.646172 0.645985 0.625180 0.625421 0.628461 0.628108 0.624695 0.624415 0.624362 0.624425]
nvd_fdtd3d-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_12657762_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,145,12,24,1,32,16,1,0,9370936,3172739184,600,107,15,246,8,128,1,32,4,1,0,516968,644994210,735,337,21,191,39311281,0,86277776,0.9706,0.8387,9570302,310411,0,[0.623665 0.623660 0.624754 0.624586 0.619720 0.619796 0.620644 0.620911 0.634270 0.634902 0.635394 0.635353 0.631239 0.631311 0.632166 0.632059 0.614907 0.615071 0.615631 0.615640 0.611604 0.611439 0.612498 0.612388]
nvd_sobol-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_699535_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572975,512,100,1,64,1,1,0,255445,690560000,298,82,10,302,128,1,1,512,1,1,0,261563,133834562,909,150,10,159,2251151,0,4148552,0.8339,0.9801,503767,2222,153027,[0.542147 0.541948 0.541956 0.542116 0.542155 0.542066 0.541962 0.542032 0.542223 0.541928 0.542136 0.541998 0.542231 0.542189 0.542181 0.542133 0.542080 0.542088 0.542091 0.542133 0.542052 0.542259 0.542088 0.542125]
nvd_sobol-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_559628_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639840,512,100,1,64,1,1,0,231787,690560000,287,81,11,281,128,1,1,512,1,1,0,352999,133834562,865,122,12,161,1958741,0,4148808,0.8416,0.9796,455650,1041,181332,[0.599414 0.599219 0.599216 0.599401 0.599442 0.599343 0.599240 0.599324 0.599528 0.599191 0.599448 0.599268 0.599532 0.599466 0.599448 0.599401 0.599367 0.599352 0.599352 0.599398 0.599318 0.599556 0.599377 0.599405]
