Benchmark_Set,Kernel,DRAM_BANDWIDTH_UTIL,REGISTER_USAGE,SHARED_USAGE,OCCUPANCY,FP16,FMA,FP64,ALU,SPU,Tensor,Ld/St
GNMT Training & Rodinia,turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nn & bfs,29.628662858774465,115.05900690581615,100.0,99.42274637326463,0.0,4.536290916245567,0.0,10.9007756870762,0.04,24.68,31.41023128086264
GNMT Training & Rodinia,turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nn & lud,9.272566979997594,96.76758385919189,103.74076814912624,33.921564388001194,0.0,2.13776088086254,0.0,4.16963774279747,0.28224846569638345,24.68,23.296863809227084
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & kernelPointwiseApply2,76.14980645161289,33.92304958837366,0.0,130.60891397849463,3.809096774193548,14.009408602150534,0.0,11.677408602150535,10.354037634408602,0.0,23.117456989247312
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_,86.536715542522,34.00803152492669,0.0,136.03212609970677,3.782096774193548,10.384105571847506,0.0,10.372060117302052,7.563870967741936,0.0,24.157426686217
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SC_EUliE_EEviT1_,86.6114882697947,34.001781524926685,0.0,136.00712609970674,3.782096774193548,10.395014662756596,0.0,11.149332844574777,7.563870967741936,0.0,24.1983357771261
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIN3c104HalfEfE5applyERNS_6TensorERKS8_EUlRS6_RKfE_S6_fjLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,82.55080645161289,33.5412133431085,0.0,134.164853372434,3.782096774193548,13.58092375366569,0.0,14.452060117302052,11.036143695014665,0.0,25.59469941348973
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIfN3c104HalfEE5applyERNS_6TensorERKS8_EUlRfRKS6_E_fS6_jLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,82.22057917888563,33.87456561583578,0.0,135.4982624633431,4.685960410557184,13.863423753665689,0.0,14.77024193548387,7.563870967741936,0.0,26.02015395894428
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & kernelReduceAllPass1,74.78812352478361,50.008282356412266,11.788231707317074,164.6684343036979,3.782096774193548,14.004571203776548,0.0,20.57713217938631,15.069968528717546,0.0,22.858729346970886
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & LSTM_elementWise_fp,94.66403998454706,66.30303288584122,0.0,152.40449681282595,6.666827313115703,22.80552636662158,0.0,21.476514390573673,20.823811087502413,0.0,31.43652984353873
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & cunn_SoftMaxBackward,90.02580645161291,41.879004536290324,8.448125000000001,137.94758064516128,3.972096774193548,14.537741935483869,0.0,16.63774193548387,14.813870967741936,0.0,25.111290322580643
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi128ELi4EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE0_EEviT1_,99.62413978494622,40.15814516129032,0.0,160.63258064516128,8.54209677419355,23.643297491039423,0.0,35.504964157706105,17.084982078853045,0.0,30.61406810035842
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & baseCountJs_Kernel,46.00747311827957,51.533353494623654,0.0,122.0848028673835,3.782096774193548,6.702186379928314,0.0,6.713297491039426,7.563870967741936,0.0,15.408512544802866
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & baseLoadJs_KernelD,46.70358422939068,37.95939516129032,0.0,135.54258064516128,3.782096774193548,6.757186379928314,0.0,6.79274193548387,7.563870967741936,0.0,15.305179211469532
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & DeviceRadixSortDownsweepKernel,83.64668880455406,79.58873664052906,57.00142663043477,125.2031688804554,3.782096774193548,8.771859582542692,0.0,14.610977229601513,8.7226944971537,0.0,29.348055028463
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & leukocyte,45.10455444846391,47.15052237912944,21.177134701089738,104.13752600791645,3.782096774193548,23.051309453577236,75.28461012813925,14.787773357652085,12.76251519896371,0.0,19.571539639898383
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & bfs,67.61946931038736,41.24340206710647,0.0,144.7853270184259,3.782096774193548,11.154032851729436,0.0,16.13351762256007,7.563870967741936,0.0,35.68652160344328
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & dwt2d,93.1602373601998,38.852917067958046,14.191454711075256,107.80136610253669,3.782096774193548,13.627484860365454,0.0,15.219914109181317,7.563870967741936,0.0,49.847006623977165
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & nn,69.1008064516129,39.34314516129032,0.0,157.3725806451613,3.782096774193548,14.72774193548387,0.0,10.362741935483871,10.053870967741936,0.0,25.116290322580646
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & huffman,53.59048385132121,44.21527262993682,13.859630700425301,150.36832260060538,3.782096774193548,17.83517266765268,0.0,27.057988249587176,7.563870967741936,0.0,44.94875664352334
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & backprop,70.70773489214034,56.9448149212415,1.3719598355018623,166.21785468283923,3.782096774193548,12.243895231210812,67.68417331536496,12.640588075263558,13.995469875328013,0.0,34.359543633016216
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & hotspot,50.9808064516129,82.76923891129033,18.189375,167.3725806451613,3.782096774193548,12.97774193548387,86.7,16.48274193548387,9.683870967741935,0.0,24.306290322580644
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & heartwall,49.7263064516129,45.996449848790334,25.82978808593751,106.0090806451613,3.782096774193548,31.092741935483872,0.006000000000000003,22.057241935483876,10.373870967741937,0.0,78.75029032258065
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & pathfinder,84.79480645161291,40.11964516129032,11.264500000000002,160.4785806451613,3.782096774193548,15.551741935483872,0.0,31.724741935483866,7.563870967741936,0.0,60.27629032258065
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_ & srad,84.11753211546934,60.09073702158267,2.0193104909230963,166.62217511016667,3.782096774193548,19.91305508095276,67.91941883926971,21.59028452076319,12.96056769883567,0.0,38.69510189762926
GNMT Training & GNMT Training,kernelPointwiseApply2 & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_,73.02490909090909,32.7497907907197,0.0,125.9158787878788,0.027000000000000003,11.138030303030302,0.0,8.803984848484847,2.790166666666667,0.0,16.982303030303026
GNMT Training & GNMT Training,kernelPointwiseApply2 & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SC_EUliE_EEviT1_,73.0996818181818,32.743540790719706,0.0,125.89087878787879,0.027000000000000003,11.148939393939392,0.0,9.581257575757572,2.790166666666667,0.0,17.023212121212126
GNMT Training & GNMT Training,kernelPointwiseApply2 & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIN3c104HalfEfE5applyERNS_6TensorERKS8_EUlRS6_RKfE_S6_fjLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,69.03899999999999,32.28297260890152,0.0,124.04860606060606,0.027000000000000003,14.334848484848486,0.0,12.883984848484847,6.262439393939395,0.0,18.419575757575757
GNMT Training & GNMT Training,kernelPointwiseApply2 & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIfN3c104HalfEE5applyERNS_6TensorERKS8_EUlRfRKS6_E_fS6_jLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,68.70877272727272,32.616324881628785,0.0,125.38201515151513,0.9308636363636364,14.617348484848485,0.0,13.202166666666663,2.790166666666667,0.0,18.845030303030306
GNMT Training & GNMT Training,kernelPointwiseApply2 & turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,89.15899999999999,106.60521692708333,98.76,84.93633333333334,0.027000000000000003,7.771666666666665,0.0,8.074666666666666,4.230166666666667,22.97,21.911166666666666
GNMT Training & GNMT Training,kernelPointwiseApply2 & kernelReduceAllPass1,61.2763170731707,48.75004162220529,11.788231707317074,154.55218699186992,0.027000000000000003,14.758495934959344,0.0,19.009056910569104,10.296264227642276,0.0,15.683605691056911
GNMT Training & GNMT Training,kernelPointwiseApply2 & LSTM_elementWise_fp,81.15223353293415,65.04479215163423,0.0,142.288249500998,2.911730538922155,23.559451097804377,0.0,19.90843912175647,16.050106786427143,0.0,24.261406187624754
GNMT Training & GNMT Training,kernelPointwiseApply2 & cunn_SoftMaxBackward,76.514,40.62076380208333,8.448125000000001,127.83133333333333,0.217,15.291666666666664,0.0,15.069666666666667,10.040166666666668,0.0,17.93616666666667
GNMT Training & GNMT Training,kernelPointwiseApply2 & _ZN2at6native18elementwise_kernelILi128ELi4EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE0_EEviT1_,86.11233333333331,38.899904427083335,0.0,150.51633333333334,4.787000000000002,24.39722222222222,0.0,33.936888888888895,12.311277777777775,0.0,23.438944444444445
GNMT Training & Arioc,kernelPointwiseApply2 & baseCountJs_Kernel,32.49566666666666,50.275112760416675,0.0,111.96855555555555,0.027000000000000003,7.45611111111111,0.0,5.145222222222221,2.790166666666667,0.0,8.23338888888889
GNMT Training & Arioc,kernelPointwiseApply2 & baseLoadJs_KernelD,33.19177777777777,36.70115442708334,0.0,125.42633333333333,0.027000000000000003,7.511111111111109,0.0,5.224666666666665,2.790166666666667,0.0,8.130055555555558
GNMT Training & Arioc,kernelPointwiseApply2 & DeviceRadixSortDownsweepKernel,70.13488235294116,78.33049590632208,57.00142663043477,115.08692156862745,0.027000000000000003,9.525784313725488,0.0,13.04290196078431,3.9489901960784315,0.0,22.172931372549023
GNMT Training & Rodinia,kernelPointwiseApply2 & bfs,54.10766285877446,39.985161332899494,0.0,134.66907970659796,0.027000000000000003,11.907957582912232,0.0,14.565442353742863,2.790166666666667,0.0,28.51139794752931
GNMT Training & Rodinia,kernelPointwiseApply2 & nn,55.58899999999999,38.08490442708334,0.0,147.25633333333334,0.027000000000000003,15.481666666666666,0.0,8.794666666666664,5.280166666666667,0.0,17.941166666666668
GNMT Training & Rodinia,kernelPointwiseApply2 & huffman,40.0786773997083,42.957031895729834,13.859630700425301,140.2520752887774,0.027000000000000003,18.589097398835477,0.0,25.489912980769972,2.790166666666667,0.0,37.77363298760936
GNMT Training & Rodinia,kernelPointwiseApply2 & backprop,57.19592844052744,55.68657418703452,1.3719598355018623,156.10160737101126,0.027000000000000003,12.997819962393608,67.68417331536496,11.072512806446353,9.221765574252743,0.0,27.184419977102245
GNMT Training & Rodinia,kernelPointwiseApply2 & hotspot,37.468999999999994,81.51099817708334,18.189375,157.25633333333334,0.027000000000000003,13.731666666666666,86.7,14.914666666666665,4.910166666666667,0.0,17.13116666666667
GNMT Training & Rodinia,kernelPointwiseApply2 & pathfinder,71.283,38.86140442708334,11.264500000000002,150.36233333333334,0.027000000000000003,16.305666666666667,0.0,30.156666666666663,2.790166666666667,0.0,53.10116666666667
GNMT Training & Rodinia,kernelPointwiseApply2 & srad,70.60572566385645,58.832496287375676,2.0193104909230963,156.50592779833872,0.027000000000000003,20.666979812135555,67.91941883926971,20.022209251945984,8.186863397760401,0.0,31.519978241715283
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SC_EUliE_EEviT1_,83.48659090909092,32.828522727272734,0.0,131.3140909090909,0.0,7.5236363636363635,0.0,8.275909090909089,0.0,0.0,18.063181818181818
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIN3c104HalfEfE5applyERNS_6TensorERKS8_EUlRS6_RKfE_S6_fjLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,79.4259090909091,32.36795454545455,0.0,129.4718181818182,0.0,10.709545454545456,0.0,11.578636363636363,3.4722727272727285,0.0,19.45954545454545
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIfN3c104HalfEE5applyERNS_6TensorERKS8_EUlRfRKS6_E_fS6_jLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,79.09568181818183,32.70130681818182,0.0,130.80522727272728,0.9038636363636364,10.992045454545456,0.0,11.896818181818182,0.0,0.0,19.884999999999998
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,99.5459090909091,106.69019886363637,98.76,90.35954545454547,0.0,4.146363636363636,0.0,6.769318181818182,1.44,22.97,22.95113636363636
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & kernelReduceAllPass1,71.66322616407982,48.835023558758316,11.788231707317074,159.97539911308206,0.0,11.133192904656315,0.0,17.70370842572062,7.5060975609756095,0.0,16.723575388026603
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & LSTM_elementWise_fp,91.53914262384326,65.12977408818726,0.0,147.71146162221015,2.8847305389221547,19.934148067501347,0.0,18.603090636907986,13.259940119760476,0.0,25.301375884594442
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & cunn_SoftMaxBackward,86.9009090909091,40.70574573863637,8.448125000000001,133.25454545454548,0.19,11.666363636363636,0.0,13.764318181818183,7.25,0.0,18.976136363636357
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi128ELi4EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE0_EEviT1_,96.49924242424242,38.98488636363636,0.0,155.93954545454545,4.760000000000002,20.77191919191919,0.0,32.631540404040415,9.521111111111109,0.0,24.478914141414137
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & baseCountJs_Kernel,42.88257575757577,50.3600946969697,0.0,117.3917676767677,0.0,3.8308080808080804,0.0,3.8398737373737375,0.0,0.0,9.273358585858581
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & baseLoadJs_KernelD,43.57868686868688,36.786136363636366,0.0,130.84954545454548,0.0,3.8858080808080806,0.0,3.919318181818182,0.0,0.0,9.170025252525248
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & DeviceRadixSortDownsweepKernel,80.52179144385028,78.4154778428751,57.00142663043477,120.51013368983959,0.0,5.90048128342246,0.0,11.737553475935826,1.1588235294117646,0.0,23.212901069518715
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & bfs,64.49457194968357,40.07014326945252,0.0,140.0922918278101,0.0,8.282654552609202,0.0,13.260093868894382,0.0,0.0,29.551367644499003
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & dwt2d,90.035339999496,37.679658270304095,14.191454711075256,103.10833091192086,0.0,10.756106561245222,0.0,12.34649035551563,0.0,0.0,43.71185266503288
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & nn,65.9759090909091,38.169886363636365,0.0,152.67954545454546,0.0,11.856363636363636,0.0,7.489318181818183,2.49,0.0,18.98113636363636
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & huffman,50.46558649061741,43.04201383228286,13.859630700425301,145.67528740998955,0.0,14.963794368532449,0.0,24.18456449592149,0.0,0.0,38.81360268457905
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & backprop,67.58283753143655,55.77155612358755,1.3719598355018623,161.5248194922234,0.0,9.37251693209058,67.68417331536496,9.76716432159787,6.431598907586077,0.0,28.224389674071936
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & hotspot,47.8559090909091,81.59598011363637,18.189375,162.67954545454546,0.0,10.106363636363636,86.7,13.609318181818182,2.12,0.0,18.171136363636357
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & heartwall,46.6014090909091,44.82319105113638,25.82978808593751,101.31604545454547,0.0,28.22136363636364,0.006000000000000003,19.183818181818186,2.81,0.0,72.61513636363637
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & pathfinder,81.66990909090912,38.94638636363637,11.264500000000002,155.78554545454546,0.0,12.680363636363639,0.0,28.85131818181818,0.0,0.0,54.14113636363636
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_ & srad,80.99263475476556,58.91747822392871,2.0193104909230963,161.92913991955086,0.0,17.04167678183253,67.91941883926971,18.7168607670975,5.3966967310937335,0.0,32.55994793868497
