Benchmark_Set,Kernel,DRAM_BANDWIDTH_UTIL,REGISTER_USAGE,SHARED_USAGE,OCCUPANCY,FP16,FMA,FP64,ALU,SPU,Tensor,Ld/St
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_EEvS5_RKS6_EUliE_EEviT1_ & lud,84.78379146979351,26.630032838783738,3.7407681491262337,93.99636030636857,0.0,7.144393533923768,0.0,11.80963774279746,0.24224846569638345,0.0,28.480741360247507
Resnet50 Training & Resnet50 Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & volta_scudnn_128x64_relu_small_nn_v1,34.22760344827589,94.09153291536049,79.64363636363636,97.61340438871471,0.0,94.4467946708464,0.0,12.135380877742948,5.768181818181818,0.0,47.05521943573669
Resnet50 Training & Resnet50 Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & volta_scudnn_128x64_stridedB_small_nn_v1,32.305603448275896,61.10589655172413,93.316,81.12058620689652,0.0,93.14543103448277,0.0,12.807017241379311,5.6880000000000015,0.0,47.07531034482759
Resnet50 Training & Resnet50 Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & volta_scudnn_128x64_stridedB_interior_nn_v1,75.34214890282135,62.42244200626959,95.94909090909091,81.77885893416925,0.0,83.87224921630096,0.0,12.15447178683386,2.5590909090909086,0.0,45.12976489028214
Resnet50 Training & Resnet50 Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & volta_scudnn_128x64_stridedB_splitK_medium_nn_v1,39.01427011494256,63.1745632183908,97.45333333333332,82.15491954022986,0.0,71.7437643678161,0.0,11.312350574712646,4.35,0.0,37.674310344827596
Resnet50 Training & Resnet50 Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & volta_scudnn_128x128_stridedB_splitK_xregs_large_nn_v1,32.73760344827589,76.94789655172413,53.125,82.79158620689653,0.0,88.79043103448276,0.0,10.069017241379312,2.71,0.0,39.1243103448276
Resnet50 Training & Resnet50 Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & volta_scudnn_128x64_stridedB_splitK_interior_nn_v1,42.24427011494256,48.874563218390804,68.85333333333334,75.00491954022986,0.0,33.71376436781609,0.0,5.482350574712646,0.9833333333333334,0.0,20.720977011494263
Resnet50 Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn,61.08939956478076,75.72091232842298,69.40660194174738,75.14323669233337,0.0962378640776698,3.5291688985604326,0.0,6.3471483093404775,0.6777184466019367,29.89216019417478,21.350718111817883
Resnet50 Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nt,53.35510344827589,95.01519342672411,88.14199999999998,79.82708620689652,0.516,3.251931034482762,0.0,5.511017241379312,2.25,20.307000000000002,20.1228103448276
Resnet50 Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & turing_fp16_s884gemm_fp16_64x128_ldg8_f2f_nn,39.95697844827589,41.40102155172413,37.890625,70.29158620689653,0.0,2.1804310344827615,0.0,4.612142241379312,0.18000000000000002,47.0825,20.808060344827595
Resnet50 Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & turing_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn,53.80865607985484,50.77143273593467,49.993684210526325,70.29000725952811,0.0,2.310431034482762,0.0,4.8769119782214165,0.6657894736842108,42.56236842105263,19.996678765880226
Resnet50 Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & baseAlignG_Kernel1,36.50602450090747,49.32381760435571,0.6706907894736842,79.25369147005442,0.0,21.0056941923775,0.0,51.57585934664246,0.0,0.0,17.005362976406545
Resnet50 Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & baseMaxV_Kernel,30.75149233716478,46.02445905172412,0.7017013888888888,80.24603065134096,0.0,25.952097701149427,0.04555555555555557,62.204572796934855,0.0527777777777778,0.0,22.590421455938703
Resnet50 Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & baseAlignG_Kernel2,32.08497186932852,24.820914643829393,0.0,79.20684936479125,0.0,4.288852087114341,0.0,8.960596188747735,0.016315789473684214,0.0,7.843784029038124
Resnet50 Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & _kernel_agent,35.18988651483022,23.361218077517094,8.032333329559547,76.54441687243988,0.0,5.2238092990151905,0.0,8.65131715713331,0.018037068239258637,0.0,12.845911018795572
Resnet50 Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & baseMaxVw_Kernel,26.91760344827589,36.97133405172413,0.7265625,81.04158620689653,0.0,30.85043103448276,0.01,64.83901724137931,0.01,0.0,23.134310344827597
Resnet50 Training & Gerbil,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & addKernel,25.329603448275893,16.256271551724133,1.170125,61.19558620689652,0.0,3.7784310344827614,1.504,4.091017241379312,0.094,0.0,8.296310344827598
